-4.4936,-1.4909,-1.1923,0.6034,0.0000,-4.4454,0.0000,0.0000,0.0000,0.0000,-1.4073,0.0000,0.0000,0.0000,0.0000,0.1285,-1.8500
-0.9480,0.0197,0.7914,0.3818,0.0000,0.8574,0.0000,-0.2663,0.0000,0.0000,0.0000,-0.3567,0.0000,0.0000,0.0000,0.2809,0.0000
1.0285,0.0000,-1.1060,-0.8499,5.0000,-1.0149,2.0000,-1.0907,0.0000,2.0000,-0.1250,-0.5659,2.0000,0.0000,0.0000,0.0000,0.0000
0.1331,3.0000,0.0000,-0.0227,0.0000,-0.0996,3.0000,0.1243,1.0000,0.0000,0.0000,0.0000,0.0009,1.0000,0.0000,0.0000,-0.0546
1.9113,-0.1085,-0.2173,0.0597,0.0000,0.3092,0.0000,0.0735,0.0000,0.0000,0.0000,0.2821,0.1477,0.0000,0.0000,0.0000,0.0538
