-14.4820,0.0000,-2.9150,-2.1224,0.0000,-3.0804,0.0000,0.0000,0.0000,2.0000,2.4824,0.0000,0.0000,0.0000,1.0000,0.0000,-0.3244
-5.7571,0.0000,-2.2919,-0.9775,0.0000,-2.4354,0.0000,-1.4694,0.0000,0.0000,0.0000,-0.2818,0.0000,0.0000,0.0000,0.0000,0.0000
-3.5517,0.0000,-2.2328,-0.1934,0.0000,-0.2215,0.0000,-1.5674,0.0000,0.0000,-0.6660,-0.0064,0.0000,0.0000,0.0000,0.0000,0.0000
0.1148,0.0000,6.0000,0.0498,3.0000,-0.1169,0.0000,0.0995,0.0000,2.0000,3.0000,0.0000,0.1130,0.0000,3.0000,1.0000,0.0174
-6.2110,-2.1946,-1.5018,-0.3004,0.0000,-1.3070,0.0000,-1.9143,0.0000,0.0000,0.0000,-0.8076,-1.0427,0.0000,0.0000,0.0000,-0.6506
